Match ID,Hero,Kills,Deaths,Assists,KDA,Duration,Result
5603420725,Brewmaster,14,9,24,4.222222222222222,39.03333333333333,Win
5600027183,Venomancer,1,8,25,3.25,43.516666666666666,Loss
5599771893,Nature's Prophet,10,0,13,23.0,28.9,Win
5598784531,Nature's Prophet,12,8,25,4.625,50.65,Win
5598745548,Nature's Prophet,10,8,15,3.125,41.86666666666667,Loss
5598640238,Nature's Prophet,9,2,16,12.5,22.683333333333334,Win
5598588052,Bloodseeker,11,8,28,4.875,55.166666666666664,Win
5598463024,Doom,7,9,23,3.3333333333333335,57.15,Loss
5597440085,Night Stalker,10,8,3,1.625,28.866666666666667,Loss
5597395453,Nature's Prophet,17,14,15,2.2857142857142856,54.81666666666667,Win
5597318129,Weaver,18,6,32,8.333333333333334,49.7,Win
5597170501,Venomancer,5,11,22,2.4545454545454546,49.8,Win
5597028775,Nature's Prophet,2,7,13,2.142857142857143,31.283333333333335,Win
5596811172,Nature's Prophet,4,2,11,7.5,27.366666666666667,Win
5595913168,Nature's Prophet,7,9,10,1.8888888888888888,42.45,Loss
5595853565,Magnus,13,14,27,2.857142857142857,61.9,Loss
5595744976,Dragon Knight,5,4,10,3.75,31.333333333333332,Win
5595704064,Doom,2,10,5,0.7,29.8,Loss
5595271366,Nature's Prophet,9,6,23,5.333333333333333,34.46666666666667,Win
5594619675,Bloodseeker,4,1,10,14.0,26.816666666666666,Win
5594596848,Nature's Prophet,10,1,12,22.0,24.633333333333333,Win
5594362934,Doom,4,2,5,4.5,29.8,Loss
5594314380,Night Stalker,6,7,9,2.142857142857143,34.63333333333333,Loss
5594243001,Nature's Prophet,10,8,20,3.75,44.61666666666667,Loss
5594030142,Bloodseeker,4,4,22,6.5,49.483333333333334,Loss
5593853741,Dark Seer,6,7,24,4.285714285714286,44.833333333333336,Loss
5593148563,Underlord,5,5,12,3.4,40.46666666666667,Win
5593120700,Night Stalker,16,6,3,3.1666666666666665,32.05,Loss
5593017858,Weaver,8,4,19,6.75,54.0,Win
5590720112,Venomancer,4,8,11,1.875,43.05,Loss
5590603566,Nature's Prophet,14,3,21,11.666666666666666,39.31666666666667,Win
5589509608,Nature's Prophet,6,8,6,1.5,42.8,Loss
5589473290,Weaver,11,5,6,3.4,35.61666666666667,Loss
5589420084,Doom,4,4,15,4.75,40.53333333333333,Win
5589332196,Venomancer,6,16,21,1.6875,50.71666666666667,Loss
5588866316,Venomancer,5,17,18,1.3529411764705883,46.266666666666666,Loss
5587949949,Nature's Prophet,7,8,28,4.375,43.03333333333333,Win
5587917201,Weaver,17,3,8,8.333333333333334,32.18333333333333,Win
5587880589,Doom,4,4,25,7.25,39.35,Win
5587800920,Nature's Prophet,7,3,16,7.666666666666667,31.516666666666666,Win
5587761208,Beastmaster,2,7,5,1.0,31.816666666666666,Loss
5587697395,Venomancer,10,12,23,2.75,52.78333333333333,Loss
5586495204,Venomancer,3,14,15,1.2857142857142858,44.81666666666667,Loss
5586464971,Weaver,23,0,6,29.0,36.95,Win
5586341348,Nature's Prophet,13,11,19,2.909090909090909,67.8,Win
5586271370,Underlord,5,7,23,4.0,51.916666666666664,Loss
5584907121,Terrorblade,5,16,5,0.625,36.016666666666666,Loss
5584846241,Venomancer,9,4,26,8.75,30.833333333333332,Win
5583543080,Nature's Prophet,4,6,17,3.5,29.916666666666668,Win
5583500362,Venomancer,5,14,13,1.2857142857142858,45.8,Loss
5583460681,Nature's Prophet,3,10,8,1.1,34.43333333333333,Loss
5578743662,Tidehunter,1,17,21,1.2941176470588236,57.05,Loss
5578694926,Venomancer,8,6,23,5.166666666666667,44.95,Win
5578642509,Doom,2,6,7,1.5,31.05,Loss
5578579379,Weaver,16,7,18,4.857142857142857,45.7,Win
5577341488,Doom,6,1,16,22.0,38.35,Win
5577313323,Nature's Prophet,9,4,9,4.5,34.43333333333333,Win
5577270115,Venomancer,8,6,24,5.333333333333333,44.833333333333336,Win
5575903291,Night Stalker,8,5,13,4.2,34.85,Win
5575892187,Underlord,1,5,2,0.6,18.433333333333334,Loss
5575858481,Sven,24,3,15,13.0,43.3,Win
5575831256,Venomancer,8,4,19,6.75,29.1,Win
5575632540,Venomancer,6,5,11,3.4,33.11666666666667,Win
5574193562,Weaver,24,8,16,5.0,51.7,Win
5572968822,Nature's Prophet,12,11,11,2.090909090909091,47.666666666666664,Loss
5572932438,Terrorblade,3,8,6,1.125,39.78333333333333,Loss
5572851756,Weaver,5,4,19,6.0,41.55,Win
5572817445,Nature's Prophet,7,1,15,22.0,26.05,Win
5572757433,Winter Wyvern,3,8,15,2.25,43.233333333333334,Win
5566469961,Venomancer,2,12,22,2.0,60.56666666666667,Loss
5565022968,Venomancer,12,7,20,4.571428571428571,57.083333333333336,Win
5563855394,Venomancer,5,7,25,4.285714285714286,41.233333333333334,Win
5563703132,Night Stalker,4,7,12,2.2857142857142856,38.583333333333336,Loss
5563649007,Zeus,6,11,20,2.3636363636363638,45.983333333333334,Win
5563567287,Razor,7,4,23,7.5,45.416666666666664,Win
5555880439,Nature's Prophet,8,5,19,5.4,35.13333333333333,Win
5555848304,Snapfire,1,11,16,1.5454545454545454,37.96666666666667,Loss
5555711636,Venomancer,5,6,17,3.6666666666666665,33.4,Win
5555591231,Venomancer,6,4,26,8.0,31.35,Win
5554275780,Snapfire,4,6,10,2.3333333333333335,35.5,Loss
5552755645,Luna,14,2,9,11.5,29.033333333333335,Win
5551283395,Drow Ranger,4,9,6,1.1111111111111112,38.21666666666667,Loss
5551260439,Drow Ranger,2,8,5,0.875,27.033333333333335,Loss
5545970134,Phantom Assassin,4,8,9,1.625,36.516666666666666,Loss
5544264098,Sniper,16,4,22,9.5,34.95,Win
5541162196,Storm Spirit,6,11,20,2.3636363636363638,36.4,Win
5541119992,Storm Spirit,9,8,5,1.75,36.85,Loss
5541079192,Storm Spirit,2,9,9,1.2222222222222223,32.03333333333333,Loss
5537785846,Weaver,11,2,18,14.5,29.333333333333332,Win
5537726507,Weaver,6,6,1,1.1666666666666667,25.466666666666665,Loss
5530510890,Spectre,12,8,18,3.75,58.733333333333334,Loss
5528770454,Medusa,4,5,13,3.4,37.96666666666667,Loss
5525087866,Luna,7,4,11,4.5,31.666666666666668,Win
5525047270,Spectre,5,4,12,4.25,43.8,Loss
5524738522,Riki,19,3,10,9.666666666666666,40.78333333333333,Win
5524669106,Weaver,8,4,23,7.75,34.916666666666664,Win
5524593550,Weaver,9,8,10,2.375,41.7,Loss
5520524696,Medusa,10,5,10,4.0,59.2,Loss
5520333567,Ursa,13,2,12,12.5,38.5,Win
5513292844,Puck,9,9,12,2.3333333333333335,52.63333333333333,Win
5511927831,Puck,7,14,8,1.0714285714285714,42.53333333333333,Loss
5511894271,Queen of Pain,8,4,17,6.25,41.2,Win
5511856434,Beastmaster,9,7,13,3.142857142857143,37.46666666666667,Win
5493705434,Queen of Pain,3,8,3,0.75,36.516666666666666,Loss
5485322833,Clockwerk,8,8,24,4.0,48.86666666666667,Win
5485292916,Undying,6,9,13,2.111111111111111,34.983333333333334,Loss
5483971262,Earthshaker,6,4,15,5.25,28.85,Win
5483925966,Sven,8,6,18,4.333333333333333,39.7,Win
5482738579,Disruptor,6,3,20,8.666666666666666,39.13333333333333,Win
5482700586,Bristleback,10,8,22,4.0,46.61666666666667,Win
5482657205,Bristleback,6,5,3,1.8,35.61666666666667,Loss
5481379737,Juggernaut,4,6,7,1.8333333333333333,44.833333333333336,Loss
5481319801,Queen of Pain,12,5,16,5.6,47.266666666666666,Loss
5481226913,Juggernaut,2,1,2,4.0,21.366666666666667,Win
5479618563,Ursa,4,5,4,1.6,31.766666666666666,Loss
5478561533,Queen of Pain,5,8,8,1.625,45.25,Loss
5478432516,Chaos Knight,12,6,20,5.333333333333333,50.7,Win
5478210919,Chaos Knight,11,10,13,2.4,58.28333333333333,Loss
5478166134,Leshrac,2,11,7,0.8181818181818182,28.55,Loss
5477043682,Sniper,8,6,6,2.3333333333333335,40.75,Loss
5476976642,Dragon Knight,5,7,17,3.142857142857143,44.85,Win
5476874022,Wraith King,5,2,13,9.0,34.03333333333333,Win
5475782023,Juggernaut,7,7,1,1.1428571428571428,34.85,Loss
5475692315,Lone Druid,6,1,8,14.0,28.916666666666668,Win
5475654956,Witch Doctor,6,10,21,2.7,42.56666666666667,Win
5475611769,Lone Druid,9,8,9,2.25,42.016666666666666,Loss
5474160180,Nature's Prophet,7,6,17,4.0,51.43333333333333,Win
5473205991,Underlord,8,6,30,6.333333333333333,44.55,Win
5472925514,Underlord,6,10,9,1.5,26.933333333333334,Loss
5472896625,Tusk,1,8,6,0.875,31.683333333333334,Loss
5472855180,Chaos Knight,16,4,9,6.25,41.5,Loss
5472440176,Nature's Prophet,8,9,23,3.4444444444444446,35.81666666666667,Win
5471592408,Queen of Pain,4,4,2,1.5,24.916666666666668,Loss
5471548003,Abaddon,10,2,13,11.5,26.9,Win
5471507487,Queen of Pain,4,10,8,1.2,40.95,Loss
5471478103,Broodmother,16,0,6,22.0,32.766666666666666,Win
5469009871,Visage,6,10,7,1.3,33.36666666666667,Loss
5467782824,Batrider,3,7,6,1.2857142857142858,32.93333333333333,Loss
5467749686,Batrider,3,9,14,1.8888888888888888,38.1,Loss
5467705580,Tidehunter,3,5,20,4.6,35.71666666666667,Win
5466354826,Clinkz,20,9,9,3.2222222222222223,47.15,Win
5466317644,Clinkz,4,8,6,1.25,37.81666666666667,Loss
5466250072,Wraith King,4,6,11,2.5,41.63333333333333,Loss
5466226923,Slark,6,3,10,5.333333333333333,29.183333333333334,Win
5466184784,Slark,7,11,5,1.0909090909090908,41.68333333333333,Loss
5465992771,Tidehunter,1,7,4,0.7142857142857143,30.866666666666667,Loss
5465927728,Alchemist,9,4,12,5.25,42.28333333333333,Win
5464864859,Tidehunter,5,3,12,5.666666666666667,44.11666666666667,Win
5464839124,Alchemist,0,3,2,0.6666666666666666,22.3,Loss
5464752930,Abaddon,1,4,5,1.5,31.0,Loss
5464712057,Queen of Pain,4,5,10,2.8,41.43333333333333,Loss
5464665054,Anti-Mage,15,1,8,23.0,56.166666666666664,Win
5464570188,Lycan,9,3,8,5.666666666666667,41.81666666666667,Win
5464537333,Lycan,0,3,2,0.6666666666666666,32.5,Loss
5464507457,Lycan,2,4,1,0.75,27.3,Loss
5463130463,Monkey King,9,9,15,2.6666666666666665,58.05,Win
5463102288,Monkey King,9,8,3,1.5,31.216666666666665,Loss
5463003216,Mars,2,12,34,3.0,50.13333333333333,Win
5462912322,Gyrocopter,14,2,16,15.0,55.03333333333333,Win
5462857630,Enchantress,14,3,21,11.666666666666666,43.93333333333333,Win
5461545607,Legion Commander,3,9,12,1.6666666666666667,41.65,Win
5461501823,Viper,10,5,14,4.8,46.31666666666667,Win
5461472724,Enchantress,5,14,11,1.1428571428571428,35.21666666666667,Loss
5461446706,Gyrocopter,11,8,4,1.875,32.56666666666667,Loss
5461301905,Phantom Assassin,7,1,6,13.0,31.1,Win
5461260528,Kunkka,5,6,15,3.3333333333333335,32.55,Win
5455849685,Lycan,11,7,10,3.0,51.916666666666664,Loss
5455802296,Silencer,1,5,16,3.4,34.5,Win
5454170353,Lycan,6,5,9,3.0,41.06666666666667,Loss
5454130584,Juggernaut,16,0,6,22.0,29.716666666666665,Win
5452634924,Nyx Assassin,7,10,43,5.0,64.81666666666666,Win
5452613655,Nyx Assassin,2,11,1,0.2727272727272727,26.983333333333334,Loss
5452533706,Doom,9,2,23,16.0,41.95,Win
5452480644,Lycan,10,5,16,5.2,38.833333333333336,Win
5450983538,Doom,9,8,10,2.375,43.96666666666667,Loss
5450845971,Juggernaut,5,6,5,1.6666666666666667,37.733333333333334,Loss
5450803856,Beastmaster,6,1,9,15.0,30.2,Win
5450754314,Beastmaster,9,6,5,2.3333333333333335,37.36666666666667,Loss
5450699687,Magnus,7,7,13,2.857142857142857,41.53333333333333,Win
5449099164,Bristleback,5,7,7,1.7142857142857142,36.81666666666667,Loss
5449036871,Nature's Prophet,15,7,22,5.285714285714286,52.31666666666667,Win
5447393990,Sven,10,8,21,3.875,50.93333333333333,Loss
5447363345,Riki,19,1,10,29.0,26.85,Win
5447212501,Leshrac,10,8,15,3.125,50.55,Win
5447162976,Bloodseeker,14,3,8,7.333333333333333,35.233333333333334,Win
5447019534,Nature's Prophet,11,0,7,18.0,41.61666666666667,Win
5446926141,Broodmother,16,2,13,14.5,45.78333333333333,Win
5442919548,Spirit Breaker,2,9,19,2.3333333333333335,38.81666666666667,Win
5442867858,Ember Spirit,13,3,16,9.666666666666666,40.65,Win
5442811371,Dark Seer,5,5,13,3.6,34.4,Win
5441199806,Sand King,1,4,31,8.0,39.35,Win
5441155696,Abaddon,16,1,17,33.0,44.583333333333336,Win
5441120559,Vengeful Spirit,3,9,24,3.0,38.4,Win
5441039613,Ember Spirit,10,7,12,3.142857142857143,45.05,Loss
5440984423,Vengeful Spirit,4,13,26,2.3076923076923075,53.61666666666667,Loss
5440747846,Tusk,8,10,28,3.6,51.916666666666664,Loss
5440662315,Brewmaster,3,3,19,7.333333333333333,35.7,Win
5440623070,Venomancer,0,0,1,1.0,9.283333333333333,Win
5439320546,Vengeful Spirit,4,10,20,2.4,52.416666666666664,Loss
5439204769,Death Prophet,6,7,6,1.7142857142857142,40.7,Loss
5439177670,Venomancer,0,3,2,0.6666666666666666,28.033333333333335,Loss
5439139821,Venomancer,3,9,8,1.2222222222222223,35.88333333333333,Loss
5437441734,Vengeful Spirit,5,6,13,3.0,43.166666666666664,Loss
5437411684,Enchantress,8,5,22,6.0,32.583333333333336,Win
5437307327,Nature's Prophet,11,7,11,3.142857142857143,58.21666666666667,Win
5437260637,Enchantress,6,5,22,5.6,43.6,Loss
5435942875,Enchantress,9,5,17,5.2,44.2,Loss
5435883442,Bounty Hunter,12,9,19,3.4444444444444446,58.083333333333336,Win
5430290012,Queen of Pain,7,5,15,4.4,45.93333333333333,Win
5430233364,Nature's Prophet,8,4,16,6.0,46.233333333333334,Win
5430126271,Queen of Pain,11,8,16,3.375,40.78333333333333,Win
5430102057,Queen of Pain,13,1,5,18.0,28.55,Win
5430067315,Beastmaster,3,10,10,1.3,34.35,Loss
5428541594,Tidehunter,5,5,25,6.0,46.86666666666667,Loss
5428512272,Tidehunter,4,1,20,24.0,34.25,Win
5428473192,Centaur Warrunner,7,14,13,1.4285714285714286,46.833333333333336,Loss
5428421665,Snapfire,6,8,7,1.625,37.18333333333333,Loss
5428386243,Nature's Prophet,6,7,2,1.1428571428571428,34.25,Loss
5426917951,Snapfire,8,6,22,5.0,40.166666666666664,Win
5426889816,Batrider,2,12,7,0.75,33.483333333333334,Loss
5426800317,Beastmaster,3,6,17,3.3333333333333335,45.95,Win
5425597824,Ember Spirit,2,10,7,0.9,41.55,Loss
5425408407,Juggernaut,11,9,18,3.2222222222222223,62.13333333333333,Loss
5425364503,Ursa,9,5,15,4.8,45.18333333333333,Win
5425324261,Nature's Prophet,8,9,29,4.111111111111111,48.0,Win
5425243251,Centaur Warrunner,4,6,13,2.8333333333333335,38.0,Loss
5425207021,Dragon Knight,0,7,8,1.1428571428571428,38.416666666666664,Loss
5423775361,Ursa,9,9,19,3.111111111111111,55.11666666666667,Loss
5423634950,Death Prophet,0,9,6,0.6666666666666666,33.28333333333333,Loss
5423523646,Witch Doctor,6,10,15,2.1,48.05,Loss
5423463174,Nature's Prophet,7,4,8,3.75,38.55,Loss
5421960138,Snapfire,5,4,13,4.5,33.63333333333333,Loss
5421912003,Dazzle,1,14,20,1.5,51.416666666666664,Win
5421875619,Weaver,5,5,4,1.8,34.7,Loss
5421711594,Nature's Prophet,4,13,15,1.4615384615384615,43.56666666666667,Loss
5421540846,Underlord,5,10,37,4.2,66.61666666666666,Loss
5421375691,Dragon Knight,3,6,8,1.8333333333333333,32.9,Win
5421298722,Legion Commander,4,8,9,1.625,38.25,Loss
5419792097,Dragon Knight,3,10,4,0.7,26.75,Loss
5419736415,Weaver,4,12,12,1.3333333333333333,36.81666666666667,Loss
5419642741,Snapfire,5,12,34,3.25,74.26666666666667,Win
5419566111,Nature's Prophet,10,9,8,2.0,29.216666666666665,Loss
5419526734,Weaver,8,1,18,26.0,34.266666666666666,Win
5417402661,Juggernaut,16,4,9,6.25,45.766666666666666,Loss
5417362090,Dragon Knight,2,4,12,3.5,26.666666666666668,Loss
5417278726,Nature's Prophet,4,10,16,2.0,44.25,Loss
5417199996,Weaver,8,4,16,6.0,46.31666666666667,Loss
5415793804,Dragon Knight,7,7,15,3.142857142857143,49.766666666666666,Win
5415765486,Snapfire,6,4,19,6.25,31.633333333333333,Win
5415694956,Weaver,10,7,29,5.571428571428571,51.18333333333333,Win
5414022239,Dragon Knight,2,8,6,1.0,25.533333333333335,Loss
5413987877,Weaver,12,4,22,8.5,41.583333333333336,Win
5413905132,Weaver,9,1,18,27.0,37.416666666666664,Win
5413865933,Nature's Prophet,4,7,21,3.5714285714285716,36.083333333333336,Win
5412288354,Centaur Warrunner,2,10,13,1.5,37.983333333333334,Loss
5412255371,Mirana,3,5,9,2.4,33.233333333333334,Loss
5412169487,Snapfire,2,11,15,1.5454545454545454,42.166666666666664,Loss
5410602759,Nature's Prophet,9,6,19,4.666666666666667,38.8,Win
5410555692,Faceless Void,5,7,8,1.8571428571428572,40.46666666666667,Loss
5410454551,Weaver,2,5,7,1.8,31.616666666666667,Loss
5410415249,Nature's Prophet,5,6,16,3.5,43.833333333333336,Loss
5408843237,Weaver,17,1,27,44.0,51.016666666666666,Win
5408802935,Nature's Prophet,3,8,11,1.75,40.9,Loss
5408606171,Dragon Knight,5,8,22,3.375,39.333333333333336,Win
5408559081,Doom,4,8,11,1.875,36.85,Loss
5408468870,Snapfire,3,9,12,1.6666666666666667,36.71666666666667,Loss
5408395587,Juggernaut,5,6,13,3.0,44.5,Loss
5407060285,Juggernaut,11,4,17,7.0,37.71666666666667,Win
5407010407,Dragon Knight,3,0,15,18.0,33.03333333333333,Win
5406962474,Nature's Prophet,5,5,28,6.6,33.4,Win
5405043252,Ursa,17,6,13,5.0,51.96666666666667,Win
5404997978,Doom,0,3,4,1.3333333333333333,30.85,Loss
5404606568,Luna,4,7,4,1.1428571428571428,26.483333333333334,Loss
5404560227,Doom,2,3,22,8.0,33.03333333333333,Win
5404511917,Juggernaut,1,3,7,2.6666666666666665,27.8,Loss
5404391423,Snapfire,3,5,17,4.0,37.1,Win
5403034491,Snapfire,8,6,30,6.333333333333333,46.95,Win
5402999529,Nature's Prophet,13,2,20,16.5,33.9,Win
5402968052,Luna,5,0,5,10.0,32.31666666666667,Win
5402860153,Centaur Warrunner,7,6,17,4.0,43.61666666666667,Win
5402825570,Ursa,5,4,4,2.25,32.7,Loss
5401205706,Dragon Knight,0,9,6,0.6666666666666666,27.95,Loss
5401167452,Nature's Prophet,7,4,5,3.0,26.833333333333332,Loss
5401132118,Juggernaut,14,1,13,27.0,39.05,Win
5401100867,Nature's Prophet,9,3,22,10.333333333333334,35.333333333333336,Win
5401044293,Snapfire,5,5,4,1.8,25.35,Loss
5400995394,Phantom Assassin,8,11,12,1.8181818181818181,48.2,Loss
5400954128,Snapfire,9,5,13,4.4,35.6,Win
5400809103,Night Stalker,8,6,22,5.0,48.983333333333334,Win
5399353668,Bristleback,8,6,22,5.0,40.78333333333333,Win
5399315492,Nature's Prophet,14,4,16,7.5,38.833333333333336,Loss
5397435958,Snapfire,9,6,19,4.666666666666667,61.13333333333333,Loss
5395250012,Nature's Prophet,11,4,14,6.25,41.31666666666667,Loss
5395192762,Nature's Prophet,7,5,30,7.4,47.55,Win
5395157181,Necrophos,6,6,3,1.5,26.816666666666666,Loss
5389376373,Necrophos,3,5,7,2.0,32.06666666666667,Loss
5389304580,Riki,18,1,17,35.0,52.25,Win
5389239072,Sven,3,13,13,1.2307692307692308,53.8,Win
5389139029,Doom,7,2,16,11.5,34.483333333333334,Win
5389086175,Nature's Prophet,6,6,20,4.333333333333333,48.46666666666667,Win
5389042916,Snapfire,5,2,23,14.0,36.36666666666667,Win
5385486731,Dragon Knight,8,7,17,3.5714285714285716,38.31666666666667,Win
5385437172,Snapfire,3,7,22,3.5714285714285716,47.916666666666664,Loss
5385405522,Dazzle,4,8,12,2.0,27.966666666666665,Loss
5385204235,Nature's Prophet,4,12,15,1.5833333333333333,63.38333333333333,Loss
5385126826,Slark,4,11,16,1.8181818181818181,66.6,Loss
5384918256,Snapfire,2,4,27,7.25,43.516666666666666,Loss
5383623328,Snapfire,5,8,21,3.25,47.25,Win
5383577401,Snapfire,8,2,16,12.0,33.9,Win
5383441484,Dragon Knight,6,2,16,11.0,38.166666666666664,Win
5383413670,Slark,3,4,4,1.75,27.633333333333333,Loss
5383263315,Nature's Prophet,2,7,17,2.7142857142857144,36.45,Loss
5381458392,Bristleback,12,8,29,5.125,64.0,Loss
5381420699,Weaver,9,4,10,4.75,40.65,Loss
5381189259,Phantom Assassin,5,8,10,1.875,27.8,Loss
5381125429,Nature's Prophet,6,3,14,6.666666666666667,38.56666666666667,Win
5379041853,Nature's Prophet,14,5,15,5.8,51.53333333333333,Win
5378625101,Riki,6,11,11,1.5454545454545454,41.46666666666667,Loss
5378548763,Night Stalker,7,2,15,11.0,31.833333333333332,Win
5376930209,Snapfire,12,1,23,35.0,29.483333333333334,Win
5376864727,Nature's Prophet,6,3,23,9.666666666666666,38.916666666666664,Win
5371230045,Sven,2,9,11,1.4444444444444444,38.28333333333333,Loss
5371103670,Slark,3,6,16,3.1666666666666665,37.81666666666667,Win
5367321390,Bristleback,7,6,5,2.0,31.25,Loss
5367274434,Lifestealer,8,4,15,5.75,37.4,Win
5367235672,Snapfire,6,6,20,4.333333333333333,38.416666666666664,Win
5367117469,Sven,12,6,25,6.166666666666667,48.85,Win
5367070187,Troll Warlord,5,11,12,1.5454545454545454,41.0,Loss
5364378101,Lifestealer,6,4,12,4.5,40.65,Loss
5362695876,Ember Spirit,4,5,3,1.4,32.3,Loss
5362647568,Bristleback,11,6,22,5.5,40.03333333333333,Win
5362615098,Monkey King,0,8,1,0.125,29.366666666666667,Loss
5362414335,Weaver,13,3,4,5.666666666666667,33.983333333333334,Loss
5362366219,Nature's Prophet,1,6,7,1.3333333333333333,27.4,Loss
5360537895,Nature's Prophet,10,6,11,3.5,42.333333333333336,Win
5360502208,Phantom Assassin,4,5,5,1.8,29.633333333333333,Loss
5360350548,Snapfire,5,5,28,6.6,46.78333333333333,Win
5358471784,Lifestealer,12,2,22,17.0,45.95,Win
5358395600,Necrophos,3,2,16,9.5,26.116666666666667,Win
5356439625,Nature's Prophet,6,4,25,7.75,53.71666666666667,Win
5356409073,Faceless Void,0,1,0,0.0,31.783333333333335,Loss
5356379904,Dragon Knight,5,1,26,31.0,29.066666666666666,Win
5356245550,Drow Ranger,1,9,13,1.5555555555555556,43.31666666666667,Loss
5356196568,Snapfire,0,5,4,0.8,26.916666666666668,Loss
5356083454,Nature's Prophet,13,4,16,7.25,47.61666666666667,Win
5354399685,Riki,17,3,10,9.0,41.1,Win
5354366171,Phantom Assassin,18,2,8,13.0,32.96666666666667,Win
5354260966,Slark,15,3,11,8.666666666666666,35.9,Win
5354209020,Snapfire,3,5,20,4.6,48.516666666666666,Win
5354169388,Lycan,5,4,3,2.0,32.46666666666667,Loss
5353913025,Axe,10,12,7,1.4166666666666667,33.833333333333336,Loss
5353671894,Nature's Prophet,5,1,17,22.0,27.65,Win
5352359994,Nature's Prophet,13,5,13,5.2,37.06666666666667,Win
5352324751,Sven,4,2,19,11.5,31.466666666666665,Win
5352291290,Riki,13,1,23,36.0,35.0,Win
5352202145,Ursa,20,3,13,11.0,34.5,Win
5352167934,Dragon Knight,8,2,10,9.0,28.75,Win
5351989761,Bloodseeker,12,3,4,5.333333333333333,36.2,Win
5349753034,Necrophos,7,9,5,1.3333333333333333,37.266666666666666,Loss
5349500932,Weaver,6,6,9,2.5,43.31666666666667,Loss
5349416689,Sven,2,6,12,2.3333333333333335,37.13333333333333,Loss
5349176180,Riki,20,3,9,9.666666666666666,31.383333333333333,Win
5346927882,Necrophos,2,9,4,0.6666666666666666,29.266666666666666,Loss
5346553081,Sven,6,6,22,4.666666666666667,47.6,Win
5343440990,Nature's Prophet,2,7,6,1.1428571428571428,29.8,Loss
5343094707,Weaver,4,4,11,3.75,34.36666666666667,Win
5341229636,Riki,11,6,15,4.333333333333333,46.25,Loss
5341197165,Lycan,5,3,8,4.333333333333333,30.916666666666668,Win
5341117431,Drow Ranger,5,8,13,2.25,32.1,Loss
5341081617,Snapfire,2,5,21,4.6,42.03333333333333,Win
5341029339,Luna,3,9,16,2.111111111111111,39.45,Win
5340857500,Sven,7,2,19,13.0,41.21666666666667,Win
5340811745,Nature's Prophet,7,0,13,20.0,24.516666666666666,Win
5339170312,Axe,14,5,11,5.0,42.233333333333334,Loss
5339131175,Lycan,5,7,10,2.142857142857143,35.31666666666667,Loss
5336992315,Nature's Prophet,2,13,3,0.38461538461538464,24.983333333333334,Loss
5334075543,Phantom Assassin,20,0,15,35.0,39.4,Win
5333976212,Nature's Prophet,8,10,14,2.2,41.36666666666667,Loss
5332641826,Weaver,10,5,18,5.6,50.8,Loss
5332596169,Sven,10,3,20,10.0,33.03333333333333,Win
5330567722,Luna,4,5,5,1.8,26.65,Loss
5330534126,Necrophos,7,9,7,1.5555555555555556,36.75,Loss
5324482283,Slardar,2,9,3,0.5555555555555556,28.216666666666665,Loss
5324435929,Weaver,5,2,21,13.0,36.416666666666664,Win
5322504799,Nature's Prophet,6,10,20,2.6,44.53333333333333,Loss
5319873342,Lich,1,7,1,0.2857142857142857,29.55,Loss
5319796797,Lifestealer,7,1,12,19.0,32.78333333333333,Win
5317701673,Zeus,0,7,4,0.5714285714285714,23.8,Loss
5317639033,Nature's Prophet,6,4,10,4.0,32.733333333333334,Loss
5316123395,Doom,3,3,4,2.3333333333333335,28.216666666666665,Loss
5316095059,Rubick,4,5,18,4.4,28.283333333333335,Win
5316018732,Weaver,10,6,6,2.6666666666666665,39.86666666666667,Loss
5315981425,Venomancer,3,13,6,0.6923076923076923,33.38333333333333,Loss
5312157984,Doom,8,7,16,3.4285714285714284,43.61666666666667,Win
5312117825,Weaver,9,6,9,3.0,28.15,Loss
5310264176,Brewmaster,1,5,3,0.8,37.43333333333333,Loss
5310213782,Snapfire,1,1,14,15.0,34.45,Win
5310051606,Bristleback,1,7,6,1.0,29.616666666666667,Loss
5309989835,Mirana,2,6,8,1.6666666666666667,27.533333333333335,Win
5309909249,Nature's Prophet,4,6,14,3.0,42.2,Loss
5308442633,Abaddon,7,3,21,9.333333333333334,29.683333333333334,Win
5308402107,Enchantress,12,1,16,28.0,34.9,Win
5308364148,Lina,3,2,14,8.5,28.25,Win
5306058310,Nature's Prophet,2,6,18,3.3333333333333335,34.18333333333333,Loss
5306001159,Juggernaut,4,2,1,2.5,28.166666666666668,Loss
5270356841,Ember Spirit,10,12,8,1.5,37.2,Loss
5270335663,Luna,7,11,7,1.2727272727272727,27.95,Loss
5270306550,Weaver,9,1,15,24.0,34.333333333333336,Win
5268134992,Night Stalker,6,1,9,15.0,29.916666666666668,Win
5268048070,Enchantress,7,0,13,20.0,35.03333333333333,Win
5267963200,Drow Ranger,9,7,10,2.7142857142857144,52.85,Loss
5264817473,Nature's Prophet,2,7,19,3.0,31.966666666666665,Win
5264795020,Abaddon,6,4,20,6.5,30.616666666666667,Win
5263244719,Nature's Prophet,11,6,24,5.833333333333333,50.6,Win
5218935463,Disruptor,2,13,15,1.3076923076923077,29.466666666666665,Loss
5218910231,Luna,18,2,17,17.5,38.6,Win
5218639204,Legion Commander,5,6,6,1.8333333333333333,30.9,Loss
5218591437,Abaddon,3,2,16,9.5,32.2,Win
5217483559,Omniknight,3,5,19,4.4,47.15,Win
